POSTCODE_VAN	POSTCODE_TOT	PRODUCTSOORT	%Leveringsrichting	SJV	WIJKEN
1067NZ	1067NZ	ELK	100	1510	NIEUW-WEST
1067NZ	1067NZ	GAS	100	1069	NIEUW-WEST
1067PA	1067PA	ELK	100	2190	NIEUW-WEST
1067PA	1067PA	GAS	100	972	NIEUW-WEST
1067PB	1067PC	GAS	100	1380	NIEUW-WEST
1067PB	1067PC	ELK	100	3459	NIEUW-WEST
1067PD	1067PD	ELK	100	2778	NIEUW-WEST
1067PD	1067PD	GAS	100	1087	NIEUW-WEST
1067PE	1067PE	ELK	100	1299	NIEUW-WEST
1067PE	1067PE	GAS	100	734	NIEUW-WEST
1067PG	1067PG	GAS	100	887	NIEUW-WEST
1067PG	1067PG	ELK	100	1524	NIEUW-WEST
1067PH	1067PH	ELK	100	1428	NIEUW-WEST
1067PH	1067PH	GAS	100	1602	NIEUW-WEST
1067PJ	1067PJ	GAS	100	1619	NIEUW-WEST
1067PJ	1067PJ	ELK	100	2984	NIEUW-WEST
1067PK	1067PK	GAS	100	1303	NIEUW-WEST
1067PK	1067PK	ELK	100	2446	NIEUW-WEST
1067PL	1067PL	ELK	100	2234	NIEUW-WEST
1067PL	1067PL	GAS	100	1150	NIEUW-WEST
1067PM	1067PM	ELK	100	2819	NIEUW-WEST
1067PM	1067PM	GAS	100	1287	NIEUW-WEST
1067PN	1067PN	ELK	100	2425	NIEUW-WEST
1067PN	1067PN	GAS	100	1220	NIEUW-WEST
1067PP	1067PP	ELK	100	2662	NIEUW-WEST
1067PP	1067PP	GAS	100	1237	NIEUW-WEST
1067PR	1067PR	ELK	100	2638	NIEUW-WEST
1067PR	1067PS	GAS	100	1179	NIEUW-WEST
1067PS	1067PS	ELK	100	1272	NIEUW-WEST
1067PT	1067PT	GAS	100	1418	NIEUW-WEST
1067PT	1067PT	ELK	100	2749	NIEUW-WEST
1067PV	1067PV	GAS	100	1125	NIEUW-WEST
1067PV	1067PV	ELK	100	2695	NIEUW-WEST
1067PW	1067PW	ELK	100	2115	NIEUW-WEST
1067PW	1067PW	GAS	100	1116	NIEUW-WEST
1067PX	1067PX	ELK	100	2323	NIEUW-WEST
1067PX	1067PX	GAS	100	1126	NIEUW-WEST
1067PZ	1067PZ	GAS	100	1146	NIEUW-WEST
1067PZ	1067PZ	ELK	100	4836	NIEUW-WEST
1067RA	1067RA	GAS	100	687	NIEUW-WEST
1067RA	1067RA	ELK	100	1125	NIEUW-WEST
1067RB	1067RC	ELK	100	2778	NIEUW-WEST
1067RB	1067RC	GAS	100	1246	NIEUW-WEST
1067RD	1067RD	GAS	100	525	NIEUW-WEST
1067RD	1067RD	ELK	100	1980	NIEUW-WEST
1067RE	1067RE	ELK	100	1959	NIEUW-WEST
1067RE	1067RE	GAS	100	755	NIEUW-WEST
1067RG	1067RG	ELK	100	2297	NIEUW-WEST
1067RG	1067RG	GAS	100	1257	NIEUW-WEST
1067RH	1067RH	GAS	100	1256	NIEUW-WEST
1067RH	1067RH	ELK	100	2147	NIEUW-WEST
1067RJ	1067RJ	ELK	100	1848	NIEUW-WEST
1067RJ	1067RJ	GAS	100	1179	NIEUW-WEST
1067RK	1067RK	GAS	100	699	NIEUW-WEST
1067RK	1067RK	ELK	100	1406	NIEUW-WEST
1067RL	1067RL	ELK	100	3113	NIEUW-WEST
1067RL	1067RL	GAS	100	1354	NIEUW-WEST
1067RM	1067RM	ELK	100	1503	NIEUW-WEST
1067RM	1067RM	GAS	100	972	NIEUW-WEST
1067RN	1067RN	ELK	100	1362	NIEUW-WEST
1067RN	1067RN	GAS	100	1046	NIEUW-WEST
1067RP	1067RP	GAS	100	1124	NIEUW-WEST
1067RP	1067RP	ELK	100	1765	NIEUW-WEST
1067RR	1067RR	ELK	100	1040	NIEUW-WEST
1067RR	1067RR	GAS	100	799	NIEUW-WEST
1067RS	1067RS	GAS	100	976	NIEUW-WEST
1067RS	1067RS	ELK	100	2296	NIEUW-WEST
1067RT	1067RT	ELK	100	1283	NIEUW-WEST
1067RT	1067RT	GAS	100	939	NIEUW-WEST
1067RV	1067RV	GAS	100	938	NIEUW-WEST
1067RV	1067RV	ELK	100	2067	NIEUW-WEST
1067RW	1067RW	GAS	100	1275	NIEUW-WEST
1067RW	1067RW	ELK	100	3107	NIEUW-WEST
1067RX	1067RX	GAS	100	1406	NIEUW-WEST
1067RX	1067RX	ELK	100	2787	NIEUW-WEST
1067RZ	1067RZ	GAS	100	1471	NIEUW-WEST
1067RZ	1067RZ	ELK	100	2451	NIEUW-WEST
1067SB	1067SB	GAS	100	1245	NIEUW-WEST
1067SB	1067SB	ELK	92,86	3099	NIEUW-WEST
1067SC	1067SC	ELK	100	2976	NIEUW-WEST
1067SC	1067SC	GAS	100	1309	NIEUW-WEST
1067SE	1067SE	ELK	100	2291	NIEUW-WEST
1067SE	1067SE	GAS	100	1347	NIEUW-WEST
1067SG	1067SG	ELK	92,86	3326	NIEUW-WEST
1067SG	1067SG	GAS	100	1651	NIEUW-WEST
1067SH	1067SH	GAS	100	1147	NIEUW-WEST
1067SH	1067SH	ELK	100	2220	NIEUW-WEST
1067SJ	1067SR	GAS	100	2671	NIEUW-WEST
1067ST	1067ST	GAS	100	3539	NIEUW-WEST
1067SV	1067SV	GAS	100	2060	NIEUW-WEST
1067SW	1067SW	GAS	100	2869	NIEUW-WEST
1067SX	1067SX	GAS	100	2501	NIEUW-WEST
1067SZ	1067SZ	GAS	100	2980	NIEUW-WEST
1067TA	1067TA	GAS	100	2259	NIEUW-WEST
1067TA	1067TA	ELK	100	4754	NIEUW-WEST
1067TB	1067TB	GAS	100	1726	NIEUW-WEST
1067TB	1067TB	ELK	85,19	4334	NIEUW-WEST
1067TC	1067TC	GAS	100	2163	NIEUW-WEST
1067TD	1067TD	GAS	100	2233	NIEUW-WEST
1067TD	1067TD	ELK	90,48	5125	NIEUW-WEST
1067TE	1067TE	GAS	100	1879	NIEUW-WEST
1067TE	1067TE	ELK	93,33	4910	NIEUW-WEST
1067TH	1067TH	GAS	100	2793	NIEUW-WEST
1067TJ	1067TP	GAS	100	1902	NIEUW-WEST
1067TR	1067TR	GAS	100	1195	NIEUW-WEST
1067TR	1067TR	ELK	87,5	2862	NIEUW-WEST
1067TS	1067TT	GAS	100	1196	NIEUW-WEST
1067TS	1067TT	ELK	100	3559	NIEUW-WEST
1067TV	1067TV	GAS	100	1176	NIEUW-WEST
1067TV	1067TV	ELK	100	2558	NIEUW-WEST
1067TW	1067TW	GAS	100	1118	NIEUW-WEST
1067TW	1067TW	ELK	100	2883	NIEUW-WEST
1067TX	1067TX	ELK	85,19	3632	NIEUW-WEST
1067TX	1067TX	GAS	100	1207	NIEUW-WEST
1067TZ	1067TZ	ELK	100	3770	NIEUW-WEST
1067TZ	1067TZ	GAS	100	1367	NIEUW-WEST
1067VA	1067VA	ELK	100	4240	NIEUW-WEST
1067VA	1067VA	GAS	100	1643	NIEUW-WEST
1067VB	1067VB	ELK	100	1981	NIEUW-WEST
1067VB	1067VB	GAS	100	1087	NIEUW-WEST
1067VC	1067VC	ELK	100	1811	NIEUW-WEST
1067VC	1067VC	GAS	100	878	NIEUW-WEST
1067VD	1067VD	GAS	100	1158	NIEUW-WEST
1067VD	1067VD	ELK	100	3334	NIEUW-WEST
1067VE	1067VE	ELK	100	2856	NIEUW-WEST
1067VE	1067VE	GAS	100	1098	NIEUW-WEST
1067VG	1067VG	GAS	100	1112	NIEUW-WEST
1067VG	1067VG	ELK	100	3423	NIEUW-WEST
1067VH	1067VH	ELK	100	3376	NIEUW-WEST
1067VH	1067VH	GAS	100	1185	NIEUW-WEST
1067VJ	1067VJ	GAS	100	1356	NIEUW-WEST
1067VJ	1067VJ	ELK	94,44	3343	NIEUW-WEST
1067VK	1067VK	GAS	100	1133	NIEUW-WEST
1067VK	1067VK	ELK	100	3259	NIEUW-WEST
1067VL	1067VL	ELK	100	3296	NIEUW-WEST
1067VL	1067VL	GAS	100	1117	NIEUW-WEST
1067VM	1067VM	GAS	100	1164	NIEUW-WEST
1067VM	1067VM	ELK	100	3072	NIEUW-WEST
1067VN	1067VN	ELK	100	3678	NIEUW-WEST
1067VN	1067VN	GAS	100	1151	NIEUW-WEST
1067VP	1067VP	GAS	100	1124	NIEUW-WEST
1067VP	1067VP	ELK	100	3705	NIEUW-WEST
1067VR	1067VR	ELK	100	3233	NIEUW-WEST
1067VR	1067VR	GAS	100	1226	NIEUW-WEST
1067VS	1067VS	ELK	100	2986	NIEUW-WEST
1067VS	1067VS	GAS	100	1228	NIEUW-WEST
1067VT	1067VT	ELK	100	2546	NIEUW-WEST
1067VT	1067VT	GAS	100	995	NIEUW-WEST
1067VV	1067VV	ELK	100	2558	NIEUW-WEST
1067VV	1067VV	GAS	100	1219	NIEUW-WEST
1067VW	1067VW	GAS	100	926	NIEUW-WEST
1067VW	1067VW	ELK	100	2208	NIEUW-WEST
1067VX	1067VX	ELK	92,86	4641	NIEUW-WEST
1067VX	1067VX	GAS	100	2058	NIEUW-WEST
1067VZ	1067VZ	ELK	100	1942	NIEUW-WEST
1067VZ	1067VZ	GAS	100	915	NIEUW-WEST
1067WB	1067WB	ELK	100	2201	NIEUW-WEST
1067WB	1067WB	GAS	100	932	NIEUW-WEST
1067WC	1067WC	ELK	96,67	1814	NIEUW-WEST
1067WC	1067WC	GAS	100	908	NIEUW-WEST
1067WD	1067WD	GAS	100	744	NIEUW-WEST
1067WD	1067WD	ELK	100	1667	NIEUW-WEST
1067WE	1067WE	GAS	100	2039	NIEUW-WEST
1067WE	1067WE	ELK	100	4567	NIEUW-WEST
1067WG	1067WG	ELK	100	1952	NIEUW-WEST
1067WG	1067WG	GAS	100	1164	NIEUW-WEST
1067WH	1067WH	ELK	100	3491	NIEUW-WEST
1067WH	1067WH	GAS	100	1408	NIEUW-WEST
1067WJ	1067WJ	ELK	90,48	3353	NIEUW-WEST
1067WJ	1067WJ	GAS	100	1531	NIEUW-WEST
1067WK	1067WK	ELK	100	3204	NIEUW-WEST
1067WK	1067WK	GAS	100	1195	NIEUW-WEST
1067WL	1067WL	GAS	100	1287	NIEUW-WEST
1067WL	1067WL	ELK	97,14	3391	NIEUW-WEST
1067WN	1067WN	GAS	100	1419	NIEUW-WEST
1067WN	1067WN	ELK	88,24	3722	NIEUW-WEST
1067WP	1067WP	ELK	100	3415	NIEUW-WEST
1067WP	1067WP	GAS	100	1283	NIEUW-WEST
1067WR	1067WR	ELK	96,43	4384	NIEUW-WEST
1067WR	1067WR	GAS	100	1596	NIEUW-WEST
1067WS	1067WS	GAS	100	913	NIEUW-WEST
1067WS	1067WS	ELK	100	3091	NIEUW-WEST
1067WT	1067WT	ELK	100	3028	NIEUW-WEST
1067WT	1067WT	GAS	100	969	NIEUW-WEST
1067WV	1067WV	ELK	100	2622	NIEUW-WEST
1067WV	1067WV	GAS	100	920	NIEUW-WEST
1067WZ	1067WZ	GAS	100	3117	NIEUW-WEST
1067XA	1067XA	ELK	100	2703	NIEUW-WEST
1067XA	1067XA	GAS	100	975	NIEUW-WEST
1067XB	1067XB	ELK	100	2636	NIEUW-WEST
1067XB	1067XB	GAS	100	1407	NIEUW-WEST
1067XC	1067XC	ELK	100	3311	NIEUW-WEST
1067XC	1067XC	GAS	100	1548	NIEUW-WEST
1067XD	1067XD	GAS	100	1471	NIEUW-WEST
1067XD	1067XD	ELK	100	3710	NIEUW-WEST
1067XE	1067XE	ELK	100	2298	NIEUW-WEST
1067XE	1067XE	GAS	100	1624	NIEUW-WEST
1067XG	1067XG	ELK	100	1597	NIEUW-WEST
1067XG	1067XG	GAS	100	1161	NIEUW-WEST
1067XH	1067XH	GAS	100	603	NIEUW-WEST
1067XH	1067XH	ELK	100	2453	NIEUW-WEST
1067XJ	1067XJ	ELK	100	2030	NIEUW-WEST
1067XJ	1067XJ	GAS	100	836	NIEUW-WEST
1067XK	1067XK	ELK	100	2141	NIEUW-WEST
1067XK	1067XK	GAS	100	746	NIEUW-WEST
1067XL	1067XL	GAS	100	935	NIEUW-WEST
1067XL	1067XL	ELK	100	2188	NIEUW-WEST
1067XM	1067XM	ELK	100	2012	NIEUW-WEST
1067XM	1067XM	GAS	100	1165	NIEUW-WEST
1067XN	1067XN	GAS	100	1035	NIEUW-WEST
1067XN	1067XN	ELK	100	2104	NIEUW-WEST
1067XP	1067XP	ELK	100	3091	NIEUW-WEST
1067XP	1067XP	GAS	100	908	NIEUW-WEST
1067XR	1067XR	ELK	100	3074	NIEUW-WEST
1067XR	1067XR	GAS	100	859	NIEUW-WEST
1067XS	1067XS	GAS	100	737	NIEUW-WEST
1067XS	1067XS	ELK	100	1835	NIEUW-WEST
1067XT	1067XT	ELK	100	1670	NIEUW-WEST
1067XT	1067XT	GAS	100	686	NIEUW-WEST
1067XV	1067XV	ELK	100	1684	NIEUW-WEST
1067XV	1067XV	GAS	100	787	NIEUW-WEST
1067XW	1067XW	GAS	100	923	NIEUW-WEST
1067XW	1067XW	ELK	100	2889	NIEUW-WEST
1067XX	1067XX	GAS	100	824	NIEUW-WEST
1067XX	1067XX	ELK	100	2845	NIEUW-WEST
1067XZ	1067XZ	ELK	100	1606	NIEUW-WEST
1067XZ	1067XZ	GAS	100	614	NIEUW-WEST
1067ZA	1067ZA	GAS	100	828	NIEUW-WEST
1067ZA	1067ZA	ELK	100	2019	NIEUW-WEST
1067ZB	1067ZB	GAS	100	941	NIEUW-WEST
1067ZB	1067ZB	ELK	100	1874	NIEUW-WEST
1067ZC	1067ZC	ELK	100	1777	NIEUW-WEST
1067ZC	1067ZC	GAS	100	715	NIEUW-WEST
1067ZD	1067ZD	ELK	100	2316	NIEUW-WEST
1067ZD	1067ZD	GAS	100	1216	NIEUW-WEST
1067ZE	1067ZE	GAS	100	814	NIEUW-WEST
1067ZE	1067ZE	ELK	100	1248	NIEUW-WEST
1067ZG	1067ZG	ELK	100	2812	NIEUW-WEST
1067ZG	1067ZG	GAS	100	1363	NIEUW-WEST
1067ZH	1067ZH	ELK	100	2496	NIEUW-WEST
1067ZH	1067ZH	GAS	100	1332	NIEUW-WEST
1067ZJ	1067ZJ	GAS	100	948	NIEUW-WEST
1067ZJ	1067ZJ	ELK	100	1665	NIEUW-WEST
1067ZK	1067ZK	ELK	100	1653	NIEUW-WEST
1067ZK	1067ZK	GAS	100	1320	NIEUW-WEST
1067ZL	1067ZL	GAS	100	1290	NIEUW-WEST
1067ZL	1067ZL	ELK	100	4796	NIEUW-WEST
1067ZM	1067ZM	ELK	100	2117	NIEUW-WEST
1067ZM	1067ZM	GAS	100	1567	NIEUW-WEST
1067ZN	1067ZN	ELK	100	1087	NIEUW-WEST
1067ZN	1067ZP	GAS	100	1348	NIEUW-WEST
1067ZP	1067ZP	ELK	100	1896	NIEUW-WEST
1067ZR	1067ZR	ELK	100	2508	NIEUW-WEST
1067ZR	1067ZR	GAS	100	1303	NIEUW-WEST
1067ZS	1067ZS	ELK	100	1944	NIEUW-WEST
1067ZS	1067ZS	GAS	100	1404	NIEUW-WEST
1067ZT	1067ZT	GAS	100	1424	NIEUW-WEST
1067ZT	1067ZT	ELK	100	2216	NIEUW-WEST
1067ZV	1067ZV	GAS	100	1418	NIEUW-WEST
1067ZV	1067ZV	ELK	100	2274	NIEUW-WEST
1067ZW	1067ZW	GAS	100	1247	NIEUW-WEST
1067ZW	1067ZW	ELK	100	2226	NIEUW-WEST
1067ZX	1067ZX	GAS	100	2486	NIEUW-WEST
1067ZX	1067ZX	ELK	100	2676	NIEUW-WEST
1067ZZ	1067ZZ	ELK	100	2689	NIEUW-WEST
1067ZZ	1067ZZ	GAS	100	1483	NIEUW-WEST
1068AA	1068AA	ELK	100	1848	NIEUW-WEST
1068AA	1068AA	GAS	100	1356	NIEUW-WEST
1068AB	1068AB	ELK	100	1566	NIEUW-WEST
1068AB	1068AB	GAS	100	1085	NIEUW-WEST
1068AC	1068AC	GAS	100	1367	NIEUW-WEST
1068AC	1068AC	ELK	100	2201	NIEUW-WEST
1068AD	1068AD	ELK	100	1713	NIEUW-WEST
1068AD	1068AD	GAS	100	1125	NIEUW-WEST
1068AE	1068AE	GAS	100	1234	NIEUW-WEST
1068AE	1068AE	ELK	100	2241	NIEUW-WEST
1068AG	1068AG	ELK	100	1914	NIEUW-WEST
1068AG	1068AG	GAS	100	1118	NIEUW-WEST
1068AH	1068AH	ELK	100	1814	NIEUW-WEST
1068AH	1068AH	GAS	100	1237	NIEUW-WEST
1068AJ	1068AJ	ELK	100	2119	NIEUW-WEST
1068AJ	1068AJ	GAS	100	1348	NIEUW-WEST
1068AK	1068AK	ELK	100	1045	NIEUW-WEST
1068AK	1068AK	GAS	100	1441	NIEUW-WEST
1068AL	1068AL	ELK	100	4168	NIEUW-WEST
1068AM	1068AM	ELK	100	1577	NIEUW-WEST
1068AN	1068AN	ELK	100	1276	NIEUW-WEST
1068AP	1068AP	ELK	100	1445	NIEUW-WEST
1068AR	1068AR	ELK	100	1446	NIEUW-WEST
1068AS	1068AS	ELK	100	1180	NIEUW-WEST
1068AT	1068AT	ELK	100	1465	NIEUW-WEST
1068AV	1068AV	ELK	100	1501	NIEUW-WEST
1068AW	1068AW	ELK	100	1524	NIEUW-WEST
1068AX	1068AX	GAS	100	1793	NIEUW-WEST
1068AX	1068AX	ELK	100	4724	NIEUW-WEST
1068AZ	1068AZ	GAS	100	1259	NIEUW-WEST
1068AZ	1068AZ	ELK	100	1758	NIEUW-WEST
1068BA	1068BA	ELK	100	1896	NIEUW-WEST
1068BA	1068BA	GAS	100	1298	NIEUW-WEST
1068BB	1068BB	ELK	100	1929	NIEUW-WEST
1068BB	1068BB	GAS	100	1251	NIEUW-WEST
1068BC	1068BC	GAS	100	1167	NIEUW-WEST
1068BC	1068BC	ELK	100	2097	NIEUW-WEST
1068BD	1068BE	GAS	100	1544	NIEUW-WEST
1068BD	1068BE	ELK	100	2584	NIEUW-WEST
1068BG	1068BG	ELK	100	2043	NIEUW-WEST
1068BG	1068BG	GAS	100	2456	NIEUW-WEST
1068BH	1068BH	GAS	100	1457	NIEUW-WEST
1068BH	1068BH	ELK	100	3259	NIEUW-WEST
1068BJ	1068BJ	GAS	100	1246	NIEUW-WEST
1068BJ	1068BJ	ELK	100	2227	NIEUW-WEST
1068BK	1068BK	ELK	100	2437	NIEUW-WEST
1068BK	1068BK	GAS	100	1232	NIEUW-WEST
1068BL	1068BL	GAS	100	1156	NIEUW-WEST
1068BL	1068BL	ELK	100	1920	NIEUW-WEST
1068BM	1068BM	GAS	100	1330	NIEUW-WEST
1068BM	1068BM	ELK	100	2096	NIEUW-WEST
1068BN	1068BN	GAS	100	1055	NIEUW-WEST
1068BN	1068BN	ELK	100	2004	NIEUW-WEST
1068BP	1068BP	ELK	100	1958	NIEUW-WEST
1068BP	1068BP	GAS	100	1104	NIEUW-WEST
1068BR	1068BR	ELK	100	1880	NIEUW-WEST
1068BR	1068BR	GAS	100	1155	NIEUW-WEST
1068BS	1068BS	GAS	100	1100	NIEUW-WEST
1068BS	1068BS	ELK	100	2192	NIEUW-WEST
1068BT	1068BT	ELK	100	2549	NIEUW-WEST
1068BT	1068BT	GAS	100	1274	NIEUW-WEST
1068BV	1068BV	GAS	100	1132	NIEUW-WEST
1068BV	1068BV	ELK	100	2203	NIEUW-WEST
1068BW	1068BW	ELK	100	2147	NIEUW-WEST
1068BW	1068BW	GAS	100	1144	NIEUW-WEST
1068BX	1068BX	ELK	100	2259	NIEUW-WEST
1068BX	1068BX	GAS	100	1086	NIEUW-WEST
1068BZ	1068CA	GAS	100	3319	NIEUW-WEST
1068CA	1068CA	ELK	100	2637	NIEUW-WEST
1068CB	1068CB	GAS	100	1432	NIEUW-WEST
1068CB	1068CB	ELK	100	2830	NIEUW-WEST
1068CC	1068CC	GAS	100	1375	NIEUW-WEST
1068CC	1068CC	ELK	100	3038	NIEUW-WEST
1068CD	1068CD	ELK	100	4198	NIEUW-WEST
1068CE	1068CE	ELK	100	3553	NIEUW-WEST
1068CG	1068CG	ELK	100	2389	NIEUW-WEST
1068CH	1068CH	ELK	100	4957	NIEUW-WEST
1068CJ	1068CJ	ELK	100	3174	NIEUW-WEST
1068CK	1068CK	ELK	100	2939	NIEUW-WEST
1068CL	1068CL	ELK	100	2846	NIEUW-WEST
1068CM	1068CM	ELK	100	2631	NIEUW-WEST
1068CN	1068CN	ELK	100	3115	NIEUW-WEST
1068CR	1068CR	ELK	100	3582	NIEUW-WEST
1068CS	1068CS	ELK	100	2908	NIEUW-WEST
1068CT	1068CT	ELK	100	4810	NIEUW-WEST
1068CV	1068CV	ELK	100	3361	NIEUW-WEST
1068CW	1068CW	ELK	100	3937	NIEUW-WEST
1068CX	1068CX	ELK	100	3335	NIEUW-WEST
1068CZ	1068CZ	ELK	100	3741	NIEUW-WEST
1068DA	1068DA	ELK	100	3162	NIEUW-WEST
1068DB	1068DB	ELK	100	1797	NIEUW-WEST
1068DB	1068DB	GAS	100	1172	NIEUW-WEST
1068DC	1068DC	ELK	100	1679	NIEUW-WEST
1068DC	1068DC	GAS	100	1052	NIEUW-WEST
1068DD	1068DD	GAS	100	1169	NIEUW-WEST
1068DD	1068DD	ELK	100	1793	NIEUW-WEST
1068DE	1068DE	ELK	100	1413	NIEUW-WEST
1068DE	1068DE	GAS	100	1323	NIEUW-WEST
1068DG	1068DG	ELK	100	1770	NIEUW-WEST
1068DG	1068DG	GAS	100	1013	NIEUW-WEST
1068DH	1068DH	GAS	100	999	NIEUW-WEST
1068DH	1068DH	ELK	100	1656	NIEUW-WEST
1068DJ	1068DJ	ELK	100	1898	NIEUW-WEST
1068DJ	1068DJ	GAS	100	1183	NIEUW-WEST
1068DK	1068DK	GAS	100	1169	NIEUW-WEST
1068DK	1068DK	ELK	100	1823	NIEUW-WEST
1068DL	1068DL	GAS	100	1193	NIEUW-WEST
1068DL	1068DL	ELK	100	1549	NIEUW-WEST
1068DM	1068DM	GAS	100	1167	NIEUW-WEST
1068DM	1068DM	ELK	100	1412	NIEUW-WEST
1068DN	1068DN	ELK	100	2253	NIEUW-WEST
1068DN	1068DN	GAS	100	1963	NIEUW-WEST
1068DP	1068DP	GAS	100	1019	NIEUW-WEST
1068DP	1068DP	ELK	100	1368	NIEUW-WEST
1068DR	1068DR	GAS	100	1295	NIEUW-WEST
1068DR	1068DR	ELK	100	2256	NIEUW-WEST
1068DS	1068DS	GAS	100	1431	NIEUW-WEST
1068DS	1068DS	ELK	100	2432	NIEUW-WEST
1068DT	1068DT	GAS	100	1119	NIEUW-WEST
1068DT	1068DT	ELK	100	1388	NIEUW-WEST
1068DV	1068DV	GAS	100	1149	NIEUW-WEST
1068DV	1068DV	ELK	100	1410	NIEUW-WEST
1068DW	1068DW	GAS	100	1390	NIEUW-WEST
1068DW	1068DW	ELK	100	1609	NIEUW-WEST
1068DX	1068DX	ELK	100	1632	NIEUW-WEST
1068DX	1068DX	GAS	100	1409	NIEUW-WEST
1068DZ	1068DZ	ELK	100	1625	NIEUW-WEST
1068DZ	1068DZ	GAS	100	1402	NIEUW-WEST
1068EB	1068EB	ELK	100	2442	NIEUW-WEST
1068EB	1068EB	GAS	100	1831	NIEUW-WEST
1068EC	1068EC	GAS	100	1242	NIEUW-WEST
1068EC	1068EC	ELK	100	1357	NIEUW-WEST
1068ED	1068ED	GAS	100	1360	NIEUW-WEST
1068ED	1068ED	ELK	100	1130	NIEUW-WEST
1068EE	1068EE	ELK	100	1639	NIEUW-WEST
1068EE	1068EE	GAS	100	1351	NIEUW-WEST
1068EG	1068EG	GAS	100	1426	NIEUW-WEST
1068EG	1068EG	ELK	100	1800	NIEUW-WEST
1068EH	1068EH	ELK	100	1469	NIEUW-WEST
1068EH	1068EH	GAS	100	1560	NIEUW-WEST
1068EJ	1068EJ	GAS	100	1157	NIEUW-WEST
1068EJ	1068EJ	ELK	100	1131	NIEUW-WEST
1068EK	1068EK	GAS	100	1212	NIEUW-WEST
1068EK	1068EK	ELK	100	3896	NIEUW-WEST
1068EM	1068EM	GAS	100	1019	NIEUW-WEST
1068EM	1068EM	ELK	100	4559	NIEUW-WEST
1068EN	1068EN	GAS	100	1830	NIEUW-WEST
1068EP	1068EP	ELK	100	2751	NIEUW-WEST
1068EP	1068EP	GAS	100	742	NIEUW-WEST
1068ER	1068ER	GAS	100	847	NIEUW-WEST
1068ER	1068ER	ELK	100	3260	NIEUW-WEST
1068ES	1068ES	ELK	100	3723	NIEUW-WEST
1068ET	1068ET	ELK	100	3529	NIEUW-WEST
1068EV	1068EV	GAS	100	1509	NIEUW-WEST
1068EW	1068EX	GAS	100	513	NIEUW-WEST
1068EZ	1068EZ	GAS	100	3529	NIEUW-WEST
1068GA	1068GA	GAS	100	1408	NIEUW-WEST
1068GB	1068GB	GAS	100	1116	NIEUW-WEST
1068GB	1068GB	ELK	100	2256	NIEUW-WEST
1068GC	1068GC	GAS	100	1951	NIEUW-WEST
1068GD	1068GD	ELK	100	4776	NIEUW-WEST
1068GE	1068GE	ELK	100	1387	NIEUW-WEST
1068GG	1068GG	ELK	100	1405	NIEUW-WEST
1068GH	1068GH	ELK	100	1092	NIEUW-WEST
1068GJ	1068GJ	ELK	100	1206	NIEUW-WEST
1068GK	1068GK	ELK	100	2302	NIEUW-WEST
1068GK	1068GK	GAS	100	1043	NIEUW-WEST
1068GL	1068GL	ELK	100	3786	NIEUW-WEST
1068GL	1068GL	GAS	100	1158	NIEUW-WEST
1068GM	1068GM	ELK	100	4078	NIEUW-WEST
1068GM	1068GM	GAS	100	1012	NIEUW-WEST
1068GN	1068GN	ELK	100	2472	NIEUW-WEST
1068GN	1068GN	GAS	100	1086	NIEUW-WEST
1068GP	1068GP	GAS	100	1081	NIEUW-WEST
1068GP	1068GP	ELK	100	2105	NIEUW-WEST
1068GR	1068GV	GAS	100	983	NIEUW-WEST
1068GR	1068GR	ELK	100	3126	NIEUW-WEST
1068GS	1068GS	ELK	100	1726	NIEUW-WEST
1068GT	1068GV	ELK	100	4848	NIEUW-WEST
1068GW	1068GW	GAS	100	1236	NIEUW-WEST
1068GW	1068GW	ELK	100	2606	NIEUW-WEST
1068GX	1068GX	ELK	100	2833	NIEUW-WEST
1068GX	1068GX	GAS	100	1162	NIEUW-WEST
1068GZ	1068GZ	ELK	100	1719	NIEUW-WEST
1068GZ	1068GZ	GAS	100	1127	NIEUW-WEST
1068HA	1068HA	ELK	100	1323	NIEUW-WEST
1068HA	1068HA	GAS	100	863	NIEUW-WEST
1068HB	1068HB	GAS	100	993	NIEUW-WEST
1068HB	1068HB	ELK	100	2442	NIEUW-WEST
1068HC	1068HC	GAS	100	1128	NIEUW-WEST
1068HC	1068HC	ELK	100	1845	NIEUW-WEST
1068HD	1068HD	ELK	100	2149	NIEUW-WEST
1068HD	1068HD	GAS	100	1205	NIEUW-WEST
1068HE	1068HE	ELK	100	1861	NIEUW-WEST
1068HE	1068HE	GAS	100	826	NIEUW-WEST
1068HG	1068HG	ELK	100	2420	NIEUW-WEST
1068HG	1068HG	GAS	100	1050	NIEUW-WEST
1068HH	1068HH	GAS	100	1217	NIEUW-WEST
1068HH	1068HH	ELK	100	2300	NIEUW-WEST
1068HJ	1068HJ	ELK	100	2666	NIEUW-WEST
1068HJ	1068HJ	GAS	100	1203	NIEUW-WEST
1068HK	1068HK	ELK	100	1771	NIEUW-WEST
1068HL	1068HL	ELK	100	1418	NIEUW-WEST
1068HM	1068HM	ELK	100	1556	NIEUW-WEST
1068HN	1068HN	ELK	100	1954	NIEUW-WEST
1068HP	1068HP	ELK	100	2698	NIEUW-WEST
1068HR	1068HR	ELK	100	1325	NIEUW-WEST
1068HS	1068HS	ELK	100	1342	NIEUW-WEST
1068HT	1068HT	ELK	100	1781	NIEUW-WEST
