POSTCODE_VAN	POSTCODE_TOT	PRODUCTSOORT	%Leveringsrichting	SJV	WIJKEN
1016NP	1016NP	ELK	97,37	1720	CENTRUM
1016NR	1016NR	GAS	100	1593	CENTRUM
1016NR	1016NR	ELK	100	2362	CENTRUM
1016NS	1016NS	GAS	100	993	CENTRUM
1016NS	1016NS	ELK	100	1729	CENTRUM
1016NT	1016NT	GAS	100	1062	CENTRUM
1016NT	1016NT	ELK	100	1368	CENTRUM
1016NV	1016NV	GAS	100	888	CENTRUM
1016NV	1016NV	ELK	100	1474	CENTRUM
1016NX	1016NX	ELK	100	2012	CENTRUM
1016NX	1016NX	GAS	100	1324	CENTRUM
1016NZ	1016NZ	GAS	100	934	CENTRUM
1016NZ	1016NZ	ELK	100	1502	CENTRUM
1016PA	1016PA	GAS	100	1070	CENTRUM
1016PA	1016PA	ELK	100	2459	CENTRUM
1016PB	1016PB	GAS	100	1091	CENTRUM
1016PB	1016PB	ELK	100	1492	CENTRUM
1016PC	1016PC	GAS	100	1584	CENTRUM
1016PC	1016PC	ELK	100	6343	CENTRUM
1016PD	1016PD	ELK	100	4318	CENTRUM
1016PD	1016PD	GAS	100	1179	CENTRUM
1016PE	1016PE	ELK	100	5387	CENTRUM
1016PE	1016PE	GAS	100	1203	CENTRUM
1016PG	1016PG	ELK	100	1254	CENTRUM
1016PG	1016PG	GAS	100	1083	CENTRUM
1016PH	1016PH	ELK	100	2134	CENTRUM
1016PH	1016PH	GAS	100	1048	CENTRUM
1016PJ	1016PJ	GAS	100	818	CENTRUM
1016PJ	1016PJ	ELK	100	2285	CENTRUM
1016PK	1016PK	GAS	100	823	CENTRUM
1016PK	1016PK	ELK	100	2085	CENTRUM
1016PL	1016PL	ELK	100	3094	CENTRUM
1016PL	1016PL	GAS	100	1143	CENTRUM
1016PM	1016PM	GAS	100	888	CENTRUM
1016PM	1016PM	ELK	100	1522	CENTRUM
1016PN	1016PN	GAS	100	1054	CENTRUM
1016PN	1016PN	ELK	100	2124	CENTRUM
1016PP	1016PR	ELK	100	2847	CENTRUM
1016PR	1016PR	GAS	100	959	CENTRUM
1016PS	1016PS	GAS	100	1100	CENTRUM
1016PS	1016PS	ELK	100	2188	CENTRUM
1016PT	1016PT	ELK	100	1849	CENTRUM
1016PT	1016PT	GAS	100	1072	CENTRUM
1016PV	1016PV	ELK	100	1388	CENTRUM
1016PV	1016PV	GAS	100	1068	CENTRUM
1016PW	1016PW	ELK	100	1571	CENTRUM
1016PW	1016PW	GAS	100	975	CENTRUM
1016PX	1016PZ	ELK	100	2837	CENTRUM
1016PZ	1016PZ	GAS	100	1420	CENTRUM
1016RA	1016RA	ELK	100	2357	CENTRUM
1016RA	1016RA	GAS	100	1154	CENTRUM
1016RB	1016RB	GAS	100	1023	CENTRUM
1016RB	1016RB	ELK	100	3155	CENTRUM
1016RC	1016RC	GAS	100	1872	CENTRUM
1016RC	1016RC	ELK	100	2937	CENTRUM
1016RD	1016RD	ELK	100	2253	CENTRUM
1016RD	1016RD	GAS	100	1290	CENTRUM
1016RE	1016RE	ELK	100	2646	CENTRUM
1016RE	1016RE	GAS	100	1545	CENTRUM
1016RG	1016RG	ELK	100	4258	CENTRUM
1016RG	1016RG	GAS	100	2072	CENTRUM
1016RH	1016RH	ELK	100	1879	CENTRUM
1016RH	1016RH	GAS	100	1433	CENTRUM
1016RJ	1016RJ	GAS	100	2056	CENTRUM
1016RJ	1016RJ	ELK	100	3372	CENTRUM
1016RK	1016RK	GAS	100	1114	CENTRUM
1016RK	1016RK	ELK	100	3311	CENTRUM
1016RL	1016RL	ELK	100	3138	CENTRUM
1016RL	1016RL	GAS	100	1460	CENTRUM
1016RM	1016RM	GAS	100	1132	CENTRUM
1016RM	1016RM	ELK	100	2182	CENTRUM
1016RN	1016RN	ELK	100	2777	CENTRUM
1016RN	1016RN	GAS	100	1598	CENTRUM
1016RP	1016RP	ELK	100	1651	CENTRUM
1016RP	1016RP	GAS	100	1291	CENTRUM
1016RR	1016RR	ELK	100	2716	CENTRUM
1016RR	1016RR	GAS	100	1239	CENTRUM
1016RS	1016RS	GAS	100	1362	CENTRUM
1016RS	1016RS	ELK	100	2372	CENTRUM
1016RT	1016RT	GAS	100	1933	CENTRUM
1016RT	1016RT	ELK	100	2850	CENTRUM
1016RV	1016RV	GAS	100	1193	CENTRUM
1016RV	1016RV	ELK	100	2187	CENTRUM
1016RW	1016RW	ELK	100	2159	CENTRUM
1016RW	1016RW	GAS	100	1054	CENTRUM
1016RX	1016RX	ELK	100	2845	CENTRUM
1016RX	1016RX	GAS	100	2152	CENTRUM
1016RZ	1016RZ	GAS	100	1313	CENTRUM
1016RZ	1016RZ	ELK	100	3083	CENTRUM
1016SB	1016SB	GAS	100	669	CENTRUM
1016SB	1016SB	ELK	100	1767	CENTRUM
1016SC	1016SC	ELK	100	1557	CENTRUM
1016SC	1016SC	GAS	100	763	CENTRUM
1016SG	1016SG	ELK	100	6016	CENTRUM
1016SG	1016SG	GAS	100	3133	CENTRUM
1016SH	1016SH	GAS	100	830	CENTRUM
1016SH	1016SH	ELK	100	1647	CENTRUM
1016SJ	1016SJ	ELK	100	2749	CENTRUM
1016SJ	1016SJ	GAS	100	1547	CENTRUM
1016SK	1016SK	ELK	100	1522	CENTRUM
1016SK	1016SK	GAS	100	932	CENTRUM
1016SL	1016SM	GAS	100	2034	CENTRUM
1016SL	1016SL	ELK	100	3397	CENTRUM
1016SM	1016SM	ELK	97,06	2298	CENTRUM
1016SN	1016SN	ELK	100	4540	CENTRUM
1016SN	1016SN	GAS	100	1373	CENTRUM
1016SP	1016SP	GAS	100	1142	CENTRUM
1016SP	1016SP	ELK	100	3007	CENTRUM
1016SR	1016SR	GAS	100	1194	CENTRUM
1016SR	1016SR	ELK	100	4359	CENTRUM
1016ST	1016ST	ELK	100	2821	CENTRUM
1016ST	1016ST	GAS	100	1707	CENTRUM
1016SV	1016SX	GAS	100	1567	CENTRUM
1016SV	1016SX	ELK	100	7085	CENTRUM
1016SZ	1016SZ	GAS	100	1219	CENTRUM
1016SZ	1016SZ	ELK	100	2612	CENTRUM
1016TA	1016TA	GAS	100	1247	CENTRUM
1016TA	1016TA	ELK	100	2017	CENTRUM
1016TB	1016TB	ELK	100	1873	CENTRUM
1016TB	1016TB	GAS	100	1199	CENTRUM
1016TC	1016TC	GAS	100	1176	CENTRUM
1016TC	1016TC	ELK	100	3633	CENTRUM
1016TD	1016TD	ELK	100	5317	CENTRUM
1016TD	1016TD	GAS	100	1549	CENTRUM
1016TE	1016TE	GAS	100	2207	CENTRUM
1016TE	1016TE	ELK	100	2297	CENTRUM
1016TG	1016TG	GAS	100	1180	CENTRUM
1016TG	1016TG	ELK	100	3854	CENTRUM
1016TH	1016TH	GAS	100	1240	CENTRUM
1016TH	1016TH	ELK	100	3572	CENTRUM
1016TJ	1016TJ	GAS	100	1127	CENTRUM
1016TJ	1016TJ	ELK	100	3992	CENTRUM
1016TK	1016TK	ELK	100	1921	CENTRUM
1016TK	1016TK	GAS	100	932	CENTRUM
1016TL	1016TL	ELK	100	6386	CENTRUM
1016TL	1016TL	GAS	100	6258	CENTRUM
1016TM	1016TM	GAS	100	1957	CENTRUM
1016TM	1016TM	ELK	100	5948	CENTRUM
1016TN	1016TN	ELK	100	3779	CENTRUM
1016TN	1016TN	GAS	100	991	CENTRUM
1016TP	1016TP	GAS	100	725	CENTRUM
1016TP	1016TP	ELK	100	3201	CENTRUM
1016TR	1016TR	GAS	100	595	CENTRUM
1016TR	1016TR	ELK	100	2162	CENTRUM
1016TS	1016TS	GAS	100	880	CENTRUM
1016TS	1016TS	ELK	100	2530	CENTRUM
1016TT	1016TT	GAS	100	2499	CENTRUM
1016TT	1016TT	ELK	100	5287	CENTRUM
1016TV	1016TV	GAS	100	1638	CENTRUM
1016TV	1016TV	ELK	100	4839	CENTRUM
1016TW	1016TW	ELK	100	3546	CENTRUM
1016TW	1016TW	GAS	100	1352	CENTRUM
1016TX	1016TX	ELK	100	9533	CENTRUM
1016TX	1016TX	GAS	100	1790	CENTRUM
1016TZ	1016TZ	ELK	100	4501	CENTRUM
1016TZ	1016TZ	GAS	100	1444	CENTRUM
1016VA	1016VA	GAS	100	1409	CENTRUM
1016VA	1016VA	ELK	100	5458	CENTRUM
1016VB	1016VB	ELK	100	5525	CENTRUM
1016VB	1016VB	GAS	100	1259	CENTRUM
1016VC	1016VC	GAS	100	1496	CENTRUM
1016VC	1016VC	ELK	100	3175	CENTRUM
1016VD	1016VD	ELK	100	2959	CENTRUM
1016VD	1016VD	GAS	100	1785	CENTRUM
1016VE	1016VE	GAS	100	1522	CENTRUM
1016VE	1016VE	ELK	100	1952	CENTRUM
1016VG	1016VG	ELK	100	2507	CENTRUM
1016VG	1016VG	GAS	100	1003	CENTRUM
1016VH	1016VH	GAS	100	965	CENTRUM
1016VH	1016VH	ELK	100	1693	CENTRUM
1016VJ	1016VJ	GAS	100	1208	CENTRUM
1016VJ	1016VJ	ELK	100	2224	CENTRUM
1016VK	1016VK	GAS	100	784	CENTRUM
1016VK	1016VK	ELK	100	1926	CENTRUM
1016VL	1016VL	GAS	100	1189	CENTRUM
1016VL	1016VL	ELK	100	4390	CENTRUM
1016VM	1016VM	GAS	100	1244	CENTRUM
1016VM	1016VM	ELK	100	3069	CENTRUM
1016VN	1016VN	ELK	100	2451	CENTRUM
1016VN	1016VN	GAS	100	1030	CENTRUM
1016VP	1016VP	ELK	100	1800	CENTRUM
1016VP	1016VP	GAS	100	943	CENTRUM
1016VR	1016VR	GAS	100	1546	CENTRUM
1016VR	1016VR	ELK	100	3469	CENTRUM
1016VS	1016VS	GAS	100	2628	CENTRUM
1016VS	1016VS	ELK	100	5078	CENTRUM
1016VT	1016VT	GAS	100	1290	CENTRUM
1016VT	1016VT	ELK	100	3007	CENTRUM
1016VV	1016VV	ELK	100	2321	CENTRUM
1016VV	1016VV	GAS	100	854	CENTRUM
1016VW	1016VW	GAS	100	1174	CENTRUM
1016VW	1016VW	ELK	100	1855	CENTRUM
1016VX	1016VX	ELK	100	4393	CENTRUM
1016VX	1016VX	GAS	100	1014	CENTRUM
1016VZ	1016VZ	ELK	100	1646	CENTRUM
1016VZ	1016VZ	GAS	100	664	CENTRUM
1016WB	1016WB	GAS	100	1071	CENTRUM
1016WB	1016WB	ELK	100	2741	CENTRUM
1016WC	1016WC	GAS	100	1044	CENTRUM
1016WC	1016WC	ELK	100	3159	CENTRUM
1016XA	1016XA	ELK	100	2711	CENTRUM
1016XA	1016XA	GAS	100	964	CENTRUM
1016XB	1016XB	ELK	96,36	3252	CENTRUM
1016XB	1016XB	GAS	100	1198	CENTRUM
1016XC	1016XC	ELK	100	3058	CENTRUM
1016XC	1016XC	GAS	100	1267	CENTRUM
1016XD	1016XD	GAS	100	998	CENTRUM
1016XD	1016XD	ELK	100	2110	CENTRUM
1016XE	1016XG	GAS	100	2092	CENTRUM
1016XE	1016XG	ELK	100	4005	CENTRUM
1016XH	1016XH	ELK	100	3257	CENTRUM
1016XH	1016XH	GAS	100	1399	CENTRUM
1016XJ	1016XJ	GAS	100	1542	CENTRUM
1016XJ	1016XJ	ELK	100	2976	CENTRUM
1016XK	1016XK	ELK	100	3199	CENTRUM
1016XK	1016XK	GAS	100	797	CENTRUM
1016XL	1016XL	ELK	100	3697	CENTRUM
1016XL	1016XL	GAS	100	1130	CENTRUM
1016XM	1016XM	GAS	100	1493	CENTRUM
1016XM	1016XM	ELK	100	2623	CENTRUM
1016XN	1016XN	ELK	100	1813	CENTRUM
1016XN	1016XN	GAS	100	1249	CENTRUM
1016XP	1016XP	ELK	100	4913	CENTRUM
1016XP	1016XR	GAS	100	1553	CENTRUM
1016XR	1016XR	ELK	100	5377	CENTRUM
1016XS	1016XS	GAS	100	40	CENTRUM
1016XS	1016XS	ELK	100	2425	CENTRUM
1016XT	1016XT	ELK	100	1081	CENTRUM
1016XT	1016XT	GAS	100	142	CENTRUM
1016XV	1016XV	GAS	100	1416	CENTRUM
1016XV	1016XV	ELK	100	2127	CENTRUM
1016XW	1016XW	ELK	100	2741	CENTRUM
1016XW	1016XW	GAS	100	1054	CENTRUM
1016XX	1016XX	GAS	100	2883	CENTRUM
1016XX	1016XX	ELK	100	5821	CENTRUM
1016XZ	1016XZ	ELK	100	3016	CENTRUM
1016XZ	1016XZ	GAS	100	743	CENTRUM
1016ZA	1016ZA	ELK	100	2608	CENTRUM
1016ZA	1016ZA	GAS	100	732	CENTRUM
1016ZB	1016ZB	ELK	100	1702	CENTRUM
1016ZB	1016ZB	GAS	100	928	CENTRUM
1017AA	1017AA	GAS	100	1818	CENTRUM
1017AA	1017AA	ELK	100	9171	CENTRUM
1017AB	1017AB	GAS	100	2015	CENTRUM
1017AB	1017AB	ELK	100	10359	CENTRUM
1017AC	1017AC	ELK	100	10710	CENTRUM
1017AC	1017AC	GAS	100	4669	CENTRUM
1017AD	1017AD	GAS	100	1365	CENTRUM
1017AD	1017AD	ELK	100	3987	CENTRUM
1017AE	1017AE	ELK	100	7636	CENTRUM
1017AE	1017AE	GAS	100	2044	CENTRUM
1017AG	1017AG	ELK	100	3345	CENTRUM
1017AG	1017AG	GAS	100	1354	CENTRUM
1017AH	1017AH	GAS	100	2598	CENTRUM
1017AH	1017AH	ELK	100	8854	CENTRUM
1017AJ	1017AJ	GAS	100	2957	CENTRUM
1017AJ	1017AJ	ELK	100	6605	CENTRUM
1017AK	1017AK	GAS	100	1913	CENTRUM
1017AK	1017AK	ELK	100	2526	CENTRUM
1017AL	1017AL	GAS	100	2725	CENTRUM
1017AL	1017AL	ELK	100	4567	CENTRUM
1017AM	1017AM	ELK	100	3932	CENTRUM
1017AM	1017AM	GAS	100	3156	CENTRUM
1017AN	1017AN	GAS	100	1020	CENTRUM
1017AN	1017AN	ELK	100	2122	CENTRUM
1017AP	1017AP	GAS	100	1073	CENTRUM
1017AP	1017AP	ELK	100	2939	CENTRUM
1017AR	1017AR	GAS	100	1698	CENTRUM
1017AR	1017AR	ELK	100	3772	CENTRUM
1017AS	1017AS	ELK	87,5	4877	CENTRUM
1017AS	1017AS	GAS	100	2072	CENTRUM
1017AV	1017AV	GAS	100	3924	CENTRUM
1017AV	1017AV	ELK	100	7789	CENTRUM
1017AW	1017AW	GAS	100	3422	CENTRUM
1017AW	1017AW	ELK	100	19471	CENTRUM
1017AX	1017AX	GAS	100	2150	CENTRUM
1017AX	1017AX	ELK	100	7009	CENTRUM
1017AZ	1017AZ	GAS	100	2523	CENTRUM
1017AZ	1017AZ	ELK	100	9767	CENTRUM
1017BA	1017BA	ELK	100	3705	CENTRUM
1017BA	1017BA	GAS	100	1443	CENTRUM
1017BB	1017BB	ELK	100	14523	CENTRUM
1017BB	1017BB	GAS	100	3837	CENTRUM
1017BC	1017BC	GAS	100	1194	CENTRUM
1017BC	1017BC	ELK	100	2597	CENTRUM
1017BD	1017BE	GAS	100	2292	CENTRUM
1017BD	1017BE	ELK	100	6507	CENTRUM
1017BG	1017BG	GAS	100	1482	CENTRUM
1017BG	1017BG	ELK	100	6728	CENTRUM
1017BH	1017BH	GAS	100	1356	CENTRUM
1017BH	1017BH	ELK	100	13749	CENTRUM
1017BJ	1017BJ	ELK	100	11922	CENTRUM
1017BJ	1017BJ	GAS	100	2766	CENTRUM
1017BK	1017BK	GAS	100	2429	CENTRUM
1017BK	1017BK	ELK	100	11027	CENTRUM
1017BL	1017BL	GAS	100	3107	CENTRUM
1017BL	1017BL	ELK	100	13231	CENTRUM
1017BM	1017BM	ELK	100	24907	CENTRUM
1017BM	1017BM	GAS	100	5975	CENTRUM
1017BN	1017BN	GAS	100	3228	CENTRUM
1017BN	1017BN	ELK	100	9122	CENTRUM
1017BP	1017BP	GAS	100	3349	CENTRUM
1017BP	1017BP	ELK	100	6647	CENTRUM
1017BR	1017BR	ELK	100	4944	CENTRUM
1017BR	1017BR	GAS	100	5160	CENTRUM
1017BS	1017BS	GAS	100	2581	CENTRUM
1017BS	1017BS	ELK	100	12339	CENTRUM
1017BT	1017BV	ELK	100	11304	CENTRUM
1017BT	1017BV	GAS	100	7387	CENTRUM
1017BW	1017BW	ELK	100	8944	CENTRUM
1017BW	1017BW	GAS	100	4427	CENTRUM
1017BX	1017BX	ELK	100	4881	CENTRUM
1017BX	1017BX	GAS	100	3305	CENTRUM
1017BZ	1017BZ	ELK	100	9945	CENTRUM
1017BZ	1017BZ	GAS	100	4739	CENTRUM
1017CA	1017CC	ELK	100	14607	CENTRUM
1017CA	1017CA	GAS	100	12105	CENTRUM
1017CB	1017CC	GAS	100	5524	CENTRUM
1017CD	1017CD	GAS	100	3921	CENTRUM
1017CD	1017CD	ELK	100	6999	CENTRUM
1017CE	1017CE	GAS	100	4383	CENTRUM
1017CE	1017CE	ELK	100	6397	CENTRUM
1017CG	1017CH	ELK	100	11018	CENTRUM
1017CG	1017CH	GAS	100	2747	CENTRUM
1017CJ	1017CJ	ELK	100	5479	CENTRUM
1017CJ	1017CJ	GAS	100	4663	CENTRUM
1017CK	1017CL	GAS	100	8169	CENTRUM
1017CK	1017CL	ELK	100	29939	CENTRUM
1017CM	1017CM	ELK	100	30832	CENTRUM
1017CM	1017CM	GAS	100	4890	CENTRUM
1017CN	1017CN	GAS	100	5264	CENTRUM
1017CN	1017CN	ELK	100	19611	CENTRUM
1017CP	1017CR	GAS	100	2325	CENTRUM
1017CP	1017CR	ELK	100	13432	CENTRUM
1017CS	1017CS	GAS	100	3426	CENTRUM
1017CS	1017CS	ELK	100	16397	CENTRUM
1017CT	1017CT	ELK	100	17183	CENTRUM
1017CT	1017CT	GAS	100	5579	CENTRUM
1017CV	1017CV	GAS	100	5999	CENTRUM
1017CV	1017CV	ELK	100	23560	CENTRUM
1017CW	1017CW	ELK	100	5288	CENTRUM
1017CW	1017CW	GAS	100	1474	CENTRUM
1017CX	1017CX	GAS	100	982	CENTRUM
1017CX	1017CX	ELK	100	3513	CENTRUM
1017CZ	1017CZ	ELK	100	3570	CENTRUM
1017CZ	1017CZ	GAS	100	2780	CENTRUM
1017DA	1017DA	GAS	100	2374	CENTRUM
1017DA	1017DA	ELK	100	14526	CENTRUM
1017DB	1017DC	ELK	100	6054	CENTRUM
1017DB	1017DC	GAS	100	2201	CENTRUM
1017DD	1017DD	ELK	100	5221	CENTRUM
1017DD	1017DD	GAS	100	1712	CENTRUM
1017DE	1017DE	GAS	100	2142	CENTRUM
1017DE	1017DE	ELK	100	5691	CENTRUM
1017DG	1017DG	ELK	100	12107	CENTRUM
1017DG	1017DG	GAS	100	2820	CENTRUM
1017DH	1017DH	GAS	100	1224	CENTRUM
1017DH	1017DH	ELK	100	5349	CENTRUM
1017DJ	1017DJ	ELK	95,65	9573	CENTRUM
1017DJ	1017DJ	GAS	100	3710	CENTRUM
1017DK	1017DK	ELK	100	12670	CENTRUM
1017DK	1017DK	GAS	100	3091	CENTRUM
1017DL	1017DL	ELK	100	9025	CENTRUM
1017DL	1017DL	GAS	100	3280	CENTRUM
1017DM	1017DM	GAS	100	2071	CENTRUM
1017DM	1017DM	ELK	100	3893	CENTRUM
1017DN	1017DN	ELK	100	4188	CENTRUM
1017DN	1017DN	GAS	100	1804	CENTRUM
1017DP	1017DP	ELK	100	5163	CENTRUM
1017DP	1017DP	GAS	100	4228	CENTRUM
1017DR	1017DR	GAS	100	3166	CENTRUM
1017DR	1017DR	ELK	100	6244	CENTRUM
1017DS	1017DS	ELK	100	8298	CENTRUM
1017DS	1017DS	GAS	100	2234	CENTRUM
1017DT	1017DT	GAS	100	1580	CENTRUM
1017DT	1017DT	ELK	100	3712	CENTRUM
1017DV	1017DV	ELK	100	3291	CENTRUM
1017DV	1017DV	GAS	100	1613	CENTRUM
1017DW	1017DW	ELK	100	7446	CENTRUM
1017DW	1017DW	GAS	100	2174	CENTRUM
1017DX	1017DX	ELK	100	6813	CENTRUM
1017DX	1017DX	GAS	100	2734	CENTRUM
1017DZ	1017DZ	ELK	100	7096	CENTRUM
1017DZ	1017DZ	GAS	100	4579	CENTRUM
1017EA	1017EA	ELK	100	6297	CENTRUM
1017EA	1017EA	GAS	100	2442	CENTRUM
1017EB	1017EB	ELK	100	4702	CENTRUM
1017EB	1017EB	GAS	100	2438	CENTRUM
1017EC	1017EC	GAS	100	4484	CENTRUM
1017EC	1017EC	ELK	100	8029	CENTRUM
1017ED	1017ED	ELK	100	4128	CENTRUM
1017ED	1017ED	GAS	100	1775	CENTRUM
1017EE	1017EE	ELK	100	3113	CENTRUM
1017EE	1017EE	GAS	100	1885	CENTRUM
1017EG	1017EG	GAS	100	3814	CENTRUM
1017EG	1017EG	ELK	100	5576	CENTRUM
1017EH	1017EH	ELK	100	6974	CENTRUM
1017EH	1017EH	GAS	100	4763	CENTRUM
1017EJ	1017EJ	GAS	100	3256	CENTRUM
1017EJ	1017EJ	ELK	100	7422	CENTRUM
1017EK	1017EK	ELK	93,33	8829	CENTRUM
1017EK	1017EK	GAS	100	3312	CENTRUM
1017EL	1017EL	GAS	100	3266	CENTRUM
1017EL	1017EL	ELK	100	3588	CENTRUM
1017EM	1017EM	GAS	100	6865	CENTRUM
1017EM	1017EM	ELK	100	12756	CENTRUM
1017EN	1017EN	ELK	100	10648	CENTRUM
1017EN	1017EN	GAS	100	3335	CENTRUM
1017EP	1017EP	ELK	90,91	22085	CENTRUM
1017EP	1017EP	GAS	100	5690	CENTRUM
1017ER	1017ER	ELK	100	16910	CENTRUM
1017ER	1017ES	GAS	100	5237	CENTRUM
1017ES	1017ES	ELK	100	3356	CENTRUM
1017ET	1017ET	ELK	100	10338	CENTRUM
1017ET	1017ET	GAS	100	4704	CENTRUM
1017EV	1017EV	GAS	100	3542	CENTRUM
1017EV	1017EV	ELK	100	6450	CENTRUM
1017EW	1017EW	ELK	100	3999	CENTRUM
1017EW	1017EW	GAS	100	1971	CENTRUM
1017EX	1017EX	ELK	100	10036	CENTRUM
1017EX	1017EX	GAS	100	2840	CENTRUM
1017EZ	1017EZ	GAS	100	2062	CENTRUM
1017EZ	1017EZ	ELK	100	5804	CENTRUM
1017GA	1017GA	GAS	100	2917	CENTRUM
1017GA	1017GA	ELK	90,91	6081	CENTRUM
1017GB	1017GB	ELK	100	13310	CENTRUM
1017GB	1017GB	GAS	100	3516	CENTRUM
1017GC	1017GC	GAS	100	2149	CENTRUM
1017GC	1017GC	ELK	100	5159	CENTRUM
1017GD	1017GD	GAS	100	1687	CENTRUM
1017GD	1017GD	ELK	100	2790	CENTRUM
1017GE	1017GE	GAS	100	1245	CENTRUM
1017GE	1017GE	ELK	100	3462	CENTRUM
1017GG	1017GG	ELK	100	3023	CENTRUM
1017GG	1017GG	GAS	100	1099	CENTRUM
1017GH	1017GH	ELK	97,62	2679	CENTRUM
1017GH	1017GH	GAS	100	1374	CENTRUM
1017GJ	1017GJ	ELK	100	3677	CENTRUM
1017GJ	1017GJ	GAS	100	1703	CENTRUM
1017GK	1017GK	ELK	100	2104	CENTRUM
1017GK	1017GL	GAS	100	1285	CENTRUM
1017GL	1017GL	ELK	100	3368	CENTRUM
1017GM	1017GM	GAS	100	2759	CENTRUM
1017GM	1017GM	ELK	100	7843	CENTRUM
1017GN	1017GN	GAS	100	1315	CENTRUM
1017GN	1017GN	ELK	100	2929	CENTRUM
1017GP	1017GP	GAS	100	1217	CENTRUM
1017GP	1017GP	ELK	100	2101	CENTRUM
1017GR	1017GR	ELK	100	2942	CENTRUM
1017GR	1017GR	GAS	100	5298	CENTRUM
1017GS	1017GS	ELK	100	2935	CENTRUM
1017GS	1017GS	GAS	100	1280	CENTRUM
1017GT	1017GT	ELK	100	2201	CENTRUM
1017GT	1017GT	GAS	100	1271	CENTRUM
1017GV	1017GV	GAS	100	1766	CENTRUM
1017GV	1017GV	ELK	100	7465	CENTRUM
1017GW	1017GW	GAS	100	2001	CENTRUM
1017GW	1017GW	ELK	100	3434	CENTRUM
1017GX	1017GX	ELK	100	2682	CENTRUM
1017GX	1017GX	GAS	100	1870	CENTRUM
1017GZ	1017GZ	GAS	100	1636	CENTRUM
1017GZ	1017GZ	ELK	100	5206	CENTRUM
1017HA	1017HA	GAS	100	1637	CENTRUM
1017HA	1017HA	ELK	100	3161	CENTRUM
1017HB	1017HB	ELK	100	3343	CENTRUM
1017HB	1017HB	GAS	100	1609	CENTRUM
1017HC	1017HC	ELK	100	3356	CENTRUM
1017HC	1017HC	GAS	100	1030	CENTRUM
1017HD	1017HD	GAS	100	1930	CENTRUM
1017HD	1017HD	ELK	100	9871	CENTRUM
1017HE	1017HG	GAS	100	2524	CENTRUM
1017HE	1017HE	ELK	100	17712	CENTRUM
1017HG	1017HG	ELK	100	8296	CENTRUM
1017HH	1017HH	ELK	97,14	7552	CENTRUM
1017HH	1017HH	GAS	100	1271	CENTRUM
1017HJ	1017HJ	GAS	100	1829	CENTRUM
1017HJ	1017HJ	ELK	100	9114	CENTRUM
1017HK	1017HK	GAS	100	3241	CENTRUM
1017HK	1017HK	ELK	100	8215	CENTRUM
1017HL	1017HM	ELK	100	12255	CENTRUM
1017HM	1017HM	GAS	100	2595	CENTRUM
1017HN	1017HN	GAS	100	2364	CENTRUM
1017HN	1017HN	ELK	100	6160	CENTRUM
1017HP	1017HP	ELK	100	4857	CENTRUM
1017HP	1017HP	GAS	100	1401	CENTRUM
1017HR	1017HR	ELK	100	2826	CENTRUM
1017HR	1017HR	GAS	100	1278	CENTRUM
1017HS	1017HS	ELK	100	2728	CENTRUM
1017HS	1017HV	GAS	100	1399	CENTRUM
1017HT	1017HT	ELK	100	8114	CENTRUM
1017HV	1017HV	ELK	97,14	3134	CENTRUM
1017HW	1017HW	ELK	100	3821	CENTRUM
1017HW	1017HW	GAS	100	1270	CENTRUM
1017HX	1017HX	GAS	100	1312	CENTRUM
1017HX	1017HX	ELK	90,63	2540	CENTRUM
1017HZ	1017HZ	ELK	100	2604	CENTRUM
1017HZ	1017HZ	GAS	100	1512	CENTRUM
1017JA	1017JA	ELK	100	3910	CENTRUM
1017JA	1017JA	GAS	100	1282	CENTRUM
1017JB	1017JB	ELK	100	2047	CENTRUM
1017JB	1017JB	GAS	100	1223	CENTRUM
1017JC	1017JC	GAS	100	1023	CENTRUM
1017JC	1017JC	ELK	100	1830	CENTRUM
1017JD	1017JD	ELK	94,87	5942	CENTRUM
1017JD	1017JD	GAS	100	2206	CENTRUM
1017JE	1017JE	GAS	100	1967	CENTRUM
1017JE	1017JE	ELK	100	4585	CENTRUM
1017JG	1017JG	ELK	100	3784	CENTRUM
1017JG	1017JG	GAS	100	1429	CENTRUM
1017JH	1017JH	ELK	100	7269	CENTRUM
1017JH	1017JH	GAS	100	4215	CENTRUM
1017JJ	1017JJ	GAS	100	2627	CENTRUM
1017JJ	1017JJ	ELK	100	3540	CENTRUM
1017JK	1017JK	GAS	100	1617	CENTRUM
1017JK	1017JK	ELK	100	3031	CENTRUM
1017JL	1017JL	ELK	100	4551	CENTRUM
1017JL	1017JL	GAS	100	2539	CENTRUM
1017JM	1017JM	ELK	100	2527	CENTRUM
1017JM	1017JM	GAS	100	1486	CENTRUM
1017JN	1017JN	GAS	100	1537	CENTRUM
1017JN	1017JN	ELK	100	3222	CENTRUM
1017JP	1017JP	ELK	100	7835	CENTRUM
1017JP	1017JP	GAS	100	2287	CENTRUM
1017JR	1017JR	ELK	100	2025	CENTRUM
1017JR	1017JR	GAS	100	1671	CENTRUM
1017JS	1017JS	ELK	100	4297	CENTRUM
1017JS	1017JS	GAS	100	1289	CENTRUM
1017JT	1017JT	ELK	100	4889	CENTRUM
1017JT	1017JT	GAS	100	2454	CENTRUM
1017JV	1017JV	ELK	100	16694	CENTRUM
1017JV	1017JV	GAS	100	2516	CENTRUM
1017JW	1017JW	ELK	100	6364	CENTRUM
